date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:18:40	1955/1955	---MCZ	200	added ('OK')	text/css	etag:W/%22616622ab-7a3%22	https://www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-213.css?ver=1634083499	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-2138ba5.css	(from https://www.northerncoastdiving.com/dive-courses/)
01:18:41	15678/15678	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:18:41%20GMT	https://www.northerncoastdiving.com/wp-json/wp/v2/pages/213	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/wp/v2/pages/213.json	(from https://www.northerncoastdiving.com/dive-courses/)
01:18:41	2378/2378	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:18:41%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fdive-courses%2F	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed9118.json	(from https://www.northerncoastdiving.com/dive-courses/)
01:18:42	2480/2480	---MCZ	200	added ('OK')	text/xml	date:Sat,%2005%20Feb%202022%2006:18:42%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fdive-courses%2F&format=xml	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed20f6	(from https://www.northerncoastdiving.com/dive-courses/)
01:18:43	259/259	---MCZ	200	added ('OK')	text/css	etag:W/%226166add2-103%22	https://www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-279.css?ver=1634119122	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-2792740.css	(from https://www.northerncoastdiving.com/try-scuba/)
01:18:44	15810/15810	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:18:44%20GMT	https://www.northerncoastdiving.com/wp-json/wp/v2/pages/279	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/wp/v2/pages/279.json	(from https://www.northerncoastdiving.com/try-scuba/)
01:18:45	2586/2586	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:18:45%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Ftry-scuba%2F	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed2af2.json	(from https://www.northerncoastdiving.com/try-scuba/)
01:18:46	2688/2688	---MCZ	200	added ('OK')	text/xml	date:Sat,%2005%20Feb%202022%2006:18:46%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Ftry-scuba%2F&format=xml	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embedeac9	(from https://www.northerncoastdiving.com/try-scuba/)
01:18:46	238/238	---M--	200	added ('OK')	text/css	etag:%226166778a-ee%22	https://www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-865.css?ver=1634105226	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-865e0d0.css	(from https://www.northerncoastdiving.com/padi-e-learning-2/)
01:18:47	17239/17239	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:18:47%20GMT	https://www.northerncoastdiving.com/wp-json/wp/v2/pages/865	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/wp/v2/pages/865.json	(from https://www.northerncoastdiving.com/padi-e-learning-2/)
01:18:49	2530/2530	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:18:49%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fpadi-e-learning-2%2F	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embeddd39.json	(from https://www.northerncoastdiving.com/padi-e-learning-2/)
01:18:49	2637/2637	---MCZ	200	added ('OK')	text/xml	date:Sat,%2005%20Feb%202022%2006:18:49%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fpadi-e-learning-2%2F&format=xml	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed970b	(from https://www.northerncoastdiving.com/padi-e-learning-2/)
01:18:50	146653/146653	---M--	200	added ('OK')	image/jpeg	etag:%225ff60d26-23cdd%22	https://northerncoasta.wpengine.com/wp-content/uploads/2018/07/PADI_eLearning_web.jpg	C:/My%20Web%20Sites/northern%20coast%20diving/northerncoasta.wpengine.com/wp-content/uploads/2018/07/PADI_eLearning_web.jpg	(from https://www.northerncoastdiving.com/padi-e-learning-2/)
01:18:50	44556/44556	---M--	200	added ('OK')	image/jpeg	etag:%225ff60d56-ae0c%22	https://www.northerncoastdiving.com/wp-content/uploads/2018/07/PADI_eLearning_web-1920x232.jpg	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/2018/07/PADI_eLearning_web-1920x232.jpg	(from https://www.northerncoastdiving.com/padi-e-learning-2/)
01:18:50	55/55	---M--	200	added ('OK')	text/css	etag:%226166a169-37%22	https://www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-282.css?ver=1634115945	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-2821978.css	(from https://www.northerncoastdiving.com/try-scuba-2/)
01:18:52	16419/16419	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:18:52%20GMT	https://www.northerncoastdiving.com/wp-json/wp/v2/pages/282	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/wp/v2/pages/282.json	(from https://www.northerncoastdiving.com/try-scuba-2/)
01:18:53	2677/2677	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:18:53%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Ftry-scuba-2%2F	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed4032.json	(from https://www.northerncoastdiving.com/try-scuba-2/)
01:18:54	2779/2779	---MCZ	200	added ('OK')	text/xml	date:Sat,%2005%20Feb%202022%2006:18:54%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Ftry-scuba-2%2F&format=xml	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed769c	(from https://www.northerncoastdiving.com/try-scuba-2/)
01:18:54	55/55	---M--	200	added ('OK')	text/css	etag:%22616731b4-37%22	https://www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-284.css?ver=1634152884	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-284e8c4.css	(from https://www.northerncoastdiving.com/try-scuba-2-2/)
01:18:55	16129/16129	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:18:55%20GMT	https://www.northerncoastdiving.com/wp-json/wp/v2/pages/284	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/wp/v2/pages/284.json	(from https://www.northerncoastdiving.com/try-scuba-2-2/)
01:18:56	2516/2516	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:18:56%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Ftry-scuba-2-2%2F	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embedf0a1.json	(from https://www.northerncoastdiving.com/try-scuba-2-2/)
01:18:58	2613/2613	---MCZ	200	added ('OK')	text/xml	date:Sat,%2005%20Feb%202022%2006:18:58%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Ftry-scuba-2-2%2F&format=xml	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed759c	(from https://www.northerncoastdiving.com/try-scuba-2-2/)
01:18:58	152753/152753	---M--	200	added ('OK')	image/gif	etag:%225ff60cfe-254b1%22	https://www.northerncoastdiving.com/wp-content/uploads/2018/07/bd15dc_5e23a5e82f57418c94f78b47fd011c54-1024x680.gif	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/2018/07/bd15dc_5e23a5e82f57418c94f78b47fd011c54-1024x680.gif	(from https://www.northerncoastdiving.com/try-scuba-2-2/)
01:18:58	55/55	---M--	200	added ('OK')	text/css	etag:%22616728a5-37%22	https://www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-292.css?ver=1634150565	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-292ddde.css	(from https://www.northerncoastdiving.com/try-scuba-2-2-2/)
01:19:01	13899/13899	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:00%20GMT	https://www.northerncoastdiving.com/wp-json/wp/v2/pages/292	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/wp/v2/pages/292.json	(from https://www.northerncoastdiving.com/try-scuba-2-2-2/)
01:19:02	2459/2459	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:02%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Ftry-scuba-2-2-2%2F	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed0d8c.json	(from https://www.northerncoastdiving.com/try-scuba-2-2-2/)
01:19:03	2556/2556	---MCZ	200	added ('OK')	text/xml	date:Sat,%2005%20Feb%202022%2006:19:03%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Ftry-scuba-2-2-2%2F&format=xml	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed2e6b	(from https://www.northerncoastdiving.com/try-scuba-2-2-2/)
01:19:03	13744/13744	---M--	200	added ('OK')	image/jpeg	etag:%225ff60d56-35b0%22	https://www.northerncoastdiving.com/wp-content/uploads/2018/07/go-padi-pro-scuba-center-asia.jpg	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/2018/07/go-padi-pro-scuba-center-asia.jpg	(from https://www.northerncoastdiving.com/try-scuba-2-2-2/)
01:19:03	3558/3558	---MCZ	200	added ('OK')	text/css	etag:W/%226166070d-de6%22	https://www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-223.css?ver=1634076429	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-2239d32.css	(from https://www.northerncoastdiving.com/snorkeling/)
01:19:05	25543/25543	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:05%20GMT	https://www.northerncoastdiving.com/wp-json/wp/v2/pages/223	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/wp/v2/pages/223.json	(from https://www.northerncoastdiving.com/snorkeling/)
01:19:05	2630/2630	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:05%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fsnorkeling%2F	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embede621.json	(from https://www.northerncoastdiving.com/snorkeling/)
01:19:06	2734/2734	---MCZ	200	added ('OK')	text/xml	date:Sat,%2005%20Feb%202022%2006:19:06%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fsnorkeling%2F&format=xml	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed272f	(from https://www.northerncoastdiving.com/snorkeling/)
01:19:06	55/55	---M--	200	added ('OK')	text/css	etag:%22616606c6-37%22	https://www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-395.css?ver=1634076358	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-395ea8a.css	(from https://www.northerncoastdiving.com/pricing/)
01:19:08	28377/28377	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:08%20GMT	https://www.northerncoastdiving.com/wp-json/wp/v2/pages/395	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/wp/v2/pages/395.json	(from https://www.northerncoastdiving.com/pricing/)
01:19:08	2609/2609	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:08%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fpricing%2F	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed3824.json	(from https://www.northerncoastdiving.com/pricing/)
01:19:09	2711/2711	---MCZ	200	added ('OK')	text/xml	date:Sat,%2005%20Feb%202022%2006:19:09%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fpricing%2F&format=xml	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embeddb30	(from https://www.northerncoastdiving.com/pricing/)
01:19:10	2086/2086	---MCZ	200	added ('OK')	text/css	etag:W/%2261660961-826%22	https://www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-56.css?ver=1634077025	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-56348b.css	(from https://www.northerncoastdiving.com/about-us/)
01:19:11	20725/20725	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:11%20GMT	https://www.northerncoastdiving.com/wp-json/wp/v2/pages/56	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/wp/v2/pages/56.json	(from https://www.northerncoastdiving.com/about-us/)
01:19:11	2485/2485	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:11%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fabout-us%2F	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embedfcbd.json	(from https://www.northerncoastdiving.com/about-us/)
01:19:12	2587/2587	---MCZ	200	added ('OK')	text/xml	date:Sat,%2005%20Feb%202022%2006:19:12%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed1c01	(from https://www.northerncoastdiving.com/about-us/)
01:19:13	893/893	---MCZ	200	added ('OK')	text/css	etag:W/%2261672b6f-37d%22	https://www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-683.css?ver=1634151279	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-68311a1.css	(from https://www.northerncoastdiving.com/our-team/)
01:19:14	15677/15677	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:14%20GMT	https://www.northerncoastdiving.com/wp-json/wp/v2/pages/683	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/wp/v2/pages/683.json	(from https://www.northerncoastdiving.com/our-team/)
01:19:14	2547/2547	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:14%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Four-team%2F	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed9cbb.json	(from https://www.northerncoastdiving.com/our-team/)
01:19:15	2654/2654	---MCZ	200	added ('OK')	text/xml	date:Sat,%2005%20Feb%202022%2006:19:15%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Four-team%2F&format=xml	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed6b4a	(from https://www.northerncoastdiving.com/our-team/)
01:19:15	8061/8061	---M--	200	added ('OK')	image/jpeg	etag:%225ff60cc3-1f7d%22	https://www.northerncoastdiving.com/wp-content/uploads/2018/02/Alej.jpg	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/2018/02/Alej.jpg	(from https://www.northerncoastdiving.com/our-team/)
01:19:15	26158/26158	---M--	200	added ('OK')	image/jpeg	etag:%225ff60d26-662e%22	https://www.northerncoastdiving.com/wp-content/uploads/2018/07/20171117_101121-01-310x303.jpeg	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/2018/07/20171117_101121-01-310x303.jpg	(from https://www.northerncoastdiving.com/our-team/)
01:19:16	1291/1291	---MCZ	200	added ('OK')	text/css	etag:W/%22616681b4-50b%22	https://www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-45.css?ver=1634107828	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-450b61.css	(from https://www.northerncoastdiving.com/contact/)
01:19:17	29501/29501	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:17%20GMT	https://www.northerncoastdiving.com/wp-json/wp/v2/pages/45	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/wp/v2/pages/45.json	(from https://www.northerncoastdiving.com/contact/)
01:19:17	2714/2714	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:17%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fcontact%2F	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed8f62.json	(from https://www.northerncoastdiving.com/contact/)
01:19:18	2826/2826	---MCZ	200	added ('OK')	text/xml	date:Sat,%2005%20Feb%202022%2006:19:18%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embedcb03	(from https://www.northerncoastdiving.com/contact/)
01:19:18	31645/31645	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261f31033-7b9d%22	https://www.northerncoastdiving.com/wp-content/plugins/formidable/js/frm.min.js?ver=5.1	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/plugins/formidable/js/frm.minc721.js	(from https://www.northerncoastdiving.com/contact/)
01:19:19	850/850	---MC-	200	added ('OK')	text/javascript	date:Sat,%2005%20Feb%202022%2006:19:19%20GMT	https://www.google.com/recaptcha/api.js?ver=3	C:/My%20Web%20Sites/northern%20coast%20diving/www.google.com/recaptcha/api592e.js	(from https://www.northerncoastdiving.com/contact/)
01:19:19	529/529	---MCZ	200	added ('OK')	text/css	etag:W/%2261660968-211%22	https://www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-297.css?ver=1634077032	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-297be88.css	(from https://www.northerncoastdiving.com/where-to-stay/)
01:19:20	25334/25334	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:20%20GMT	https://www.northerncoastdiving.com/wp-json/wp/v2/pages/297	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/wp/v2/pages/297.json	(from https://www.northerncoastdiving.com/where-to-stay/)
01:19:21	2789/2789	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:21%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fwhere-to-stay%2F	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embedd923.json	(from https://www.northerncoastdiving.com/where-to-stay/)
01:19:22	2896/2896	---MCZ	200	added ('OK')	text/xml	date:Sat,%2005%20Feb%202022%2006:19:22%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fwhere-to-stay%2F&format=xml	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embede8d9	(from https://www.northerncoastdiving.com/where-to-stay/)
01:19:22	219255/219255	---M--	200	added ('OK')	image/png	etag:%225ff60cfe-35877%22	https://www.northerncoastdiving.com/wp-content/uploads/2018/02/tropix-394x255.png	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/2018/02/tropix-394x255.png	(from https://www.northerncoastdiving.com/where-to-stay/)
01:19:22	265009/265009	---M--	200	added ('OK')	image/png	etag:%225ff60cfe-40b31%22	https://www.northerncoastdiving.com/wp-content/uploads/2018/02/casa-valeria-394x288.png	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/2018/02/casa-valeria-394x288.png	(from https://www.northerncoastdiving.com/where-to-stay/)
01:19:23	34219/34219	---M--	200	added ('OK')	image/jpeg	etag:%225ff60cfe-85ab%22	https://www.northerncoastdiving.com/wp-content/uploads/2018/02/ocean-palms-379x303.jpg	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/2018/02/ocean-palms-379x303.jpg	(from https://www.northerncoastdiving.com/where-to-stay/)
01:19:24	9362/9362	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:24%20GMT	https://www.northerncoastdiving.com/wp-json/wp/v2/pages/295	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/wp/v2/pages/295.json	(from https://www.northerncoastdiving.com/cafes-restaurants/)
01:19:25	2390/2390	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:25%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fcafes-restaurants%2F	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed4a00.json	(from https://www.northerncoastdiving.com/cafes-restaurants/)
01:19:26	2484/2484	---MCZ	200	added ('OK')	text/xml	date:Sat,%2005%20Feb%202022%2006:19:26%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fcafes-restaurants%2F&format=xml	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embedb199	(from https://www.northerncoastdiving.com/cafes-restaurants/)
01:19:26	3889/3889	---MCZ	200	added ('OK')	text/css	etag:W/%22616672e4-f31%22	https://www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-55.css?ver=1634104036	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/elementor/css/post-551dc0.css	(from https://www.northerncoastdiving.com/gallery/)
01:19:27	44490/44490	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:27%20GMT	https://www.northerncoastdiving.com/wp-json/wp/v2/pages/55	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/wp/v2/pages/55.json	(from https://www.northerncoastdiving.com/gallery/)
01:19:28	2748/2748	---MCZ	200	added ('OK')	application/json	date:Sat,%2005%20Feb%202022%2006:19:28%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fgallery%2F	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embedac4d.json	(from https://www.northerncoastdiving.com/gallery/)
01:19:29	2855/2855	---MCZ	200	added ('OK')	text/xml	date:Sat,%2005%20Feb%202022%2006:19:29%20GMT	https://www.northerncoastdiving.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.northerncoastdiving.com%2Fgallery%2F&format=xml	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-json/oembed/1.0/embed8faf	(from https://www.northerncoastdiving.com/gallery/)
01:19:29	187602/187602	---M--	200	added ('OK')	image/jpeg	etag:%225ff60cc3-2dcd2%22	https://www.northerncoastdiving.com/wp-content/uploads/2018/02/finger-coral-742x950.jpg	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/2018/02/finger-coral-742x950.jpg	(from https://www.northerncoastdiving.com/gallery/)
01:19:29	80330/80330	---M--	200	added ('OK')	image/jpeg	etag:%225ff60cfe-139ca%22	https://www.northerncoastdiving.com/wp-content/uploads/2018/02/finger-coral-605x465.jpg	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/2018/02/finger-coral-605x465.jpg	(from https://www.northerncoastdiving.com/gallery/)
01:19:30	149242/149242	---M--	200	added ('OK')	image/jpeg	etag:%225ff60cc3-246fa%22	https://www.northerncoastdiving.com/wp-content/uploads/2017/05/IMG_0962-1240x930.jpg	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/2017/05/IMG_0962-1240x930.jpg	(from https://www.northerncoastdiving.com/gallery/)
01:19:30	46245/46245	---M--	200	added ('OK')	image/jpeg	etag:%225ff60cc3-b4a5%22	https://www.northerncoastdiving.com/wp-content/uploads/2017/05/IMG_0962-605x465.jpg	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/2017/05/IMG_0962-605x465.jpg	(from https://www.northerncoastdiving.com/gallery/)
01:19:30	217055/217055	---M--	200	added ('OK')	image/jpeg	etag:%225ff60cc3-34fdf%22	https://www.northerncoastdiving.com/wp-content/uploads/2017/05/IMG_1658-1240x930.jpg	C:/My%20Web%20Sites/northern%20coast%20diving/www.northerncoastdiving.com/wp-content/uploads/2017/05/IMG_1658-1240x930.jpg	(from https://www.northerncoastdiving.com/gallery/)
